load_id,pickup,delivery,distance,D,F,R,weight,market_index,quote_signal,posted_rate
TR-017467,2422.44,2341.23,722.3,0,0,1,31872,1.15161,1.7145,1747.41
TR-017468,2363.22,2421.42,1457.2,0,0,1,25324,1.12275,1.92999,3198.59
TR-017469,2268.79,2360.37,222.8,0,0,1,30192,1.15935,1.33348,635.52
TR-017470,2327.6,2363.52,379.5,1,0,0,31034,1.19259,1.78108,880.26
TR-017471,2330.21,2405.63,1739.2,0,0,1,37839,1.19171,1.90395,3952.41
TR-017472,2337.42,2330.21,1848.5,0,0,1,34574,1.16585,1.88542,4163.55
TR-017473,2363.22,2379.67,1246,1,0,0,41093,1.17066,2.06405,2617.69
TR-017474,2285.72,2330.56,1950.8,0,1,0,27614,1.1614,2.14415,3921.36
TR-017475,2343.52,2341.75,652.9,0,1,0,25341,1.12789,2.0151,1392.83
TR-017476,2343.52,2347.32,1001.1,1,0,0,40891,1.14892,1.88943,2219.1
TR-017477,2405.63,2319.61,924.6,0,0,1,25556,1.17511,2.0169,1996.64
TR-017478,2379.67,2372.39,694.1,0,0,1,30803,1.20785,1.53947,1777.96
TR-017479,2384.81,2330.21,2383.7,0,0,1,35570,1.16412,2.05303,5132.44
TR-017480,2341.75,2362.03,3184.3,0,1,0,36560,1.18719,2.19867,6239.02
TR-017481,2345.88,2368.14,233.8,0,1,0,26435,1.17342,1.71204,572.29
TR-017482,2360.34,2362.03,1663,0,0,1,41428,1.19542,1.78775,3867.42
TR-017483,2381.78,2304.9,638.4,0,0,1,33254,1.17411,1.71965,1537.63
TR-017484,2304.9,2400.16,2758.2,0,0,1,-13119,1.14437,2.16151,5418.11
TR-017485,2405.63,2360.34,864.1,1,0,0,22905,1.16374,2.12642,1782.14
TR-017486,2368.14,2376.18,371.2,1,0,0,34915,1.14276,1.84143,852.46
TR-017487,2324.76,2435.25,480.4,1,0,0,23000,1.19025,1.95099,1066.73
TR-017488,2399.97,2364.24,358.6,0,1,0,20161,1.16314,1.79974,844.03
TR-017489,2405.63,2372.24,721.8,1,0,0,39199,1.15213,2.13202,1530.24
TR-017490,2371.44,2352.86,1159,1,0,0,18797,1.19181,2.17614,2309.22
TR-017491,2371.44,2360.37,339.4,1,0,0,30681,1.17923,1.82256,798.98
TR-017492,2495.5,2360.34,994.3,0,0,1,39642,1.18473,1.77683,2376.57
TR-017493,2398.95,2337.42,442.1,0,0,1,33545,1.19593,1.40356,1212.27
TR-017494,2393.75,2437.61,1222.3,0,1,0,25166,1.15005,1.89933,2693.22
TR-017495,2437.61,2352.86,401.2,1,0,0,28512,1.1714,1.72914,960.17
TR-017496,2422.44,2428.65,1119.3,1,0,0,17114,1.196,2.23671,2143.9
TR-017497,2435.65,2405.63,330.3,1,0,0,41221,1.19745,1.71503,812.2
TR-017498,2422.44,2386.75,308.5,1,0,0,14687,1.15993,1.82833,698.88
TR-017499,2362.9,2368.14,286.8,1,0,0,35442,1.19701,1.84423,660.07
TR-017500,2371.34,2304.9,508.6,1,0,0,47025,1.21588,2.0622,1091.09
TR-017501,2362.03,2324.76,2246.1,1,0,0,28713,1.22299,2.26981,4339.21
TR-017502,2332,2345.88,1647.8,1,0,0,36031,1.16024,2.14303,3311.93
TR-017503,2371.44,2324.76,290.5,1,0,0,34843,1.19088,1.63436,734.7
TR-017504,2330.21,2304.9,2361.4,1,0,0,43512,1.20035,2.26375,4537.69
TR-017505,2384.81,2286.31,1237.8,1,0,0,29486,1.20338,2.1964,2452.29
TR-017506,2436.78,2337.42,958.3,0,0,1,20775,1.17613,1.97424,2105.61
TR-017507,2373.98,2428.65,3017.1,1,0,0,32488,1.18731,2.38127,5482.19
TR-017508,2287.47,2345.35,1066.4,0,1,0,27539,1.19673,1.97267,2299.62
TR-017509,2384.81,2341.75,322.8,0,1,0,24767,1.17355,1.74678,776.11
TR-017510,2386.75,2292.95,2062.7,0,0,1,30743,1.20958,1.95765,4419.35
TR-017511,2332,2364.24,1179.4,0,1,0,46252,1.18274,1.92248,2670.58
TR-017512,2330.21,2402.48,1287.9,0,0,1,43584,1.20697,1.78596,3060.22
TR-017513,2345.35,2300.56,686.9,0,1,0,19608,1.17692,2.00336,1470.81
TR-017514,2415.37,2368.14,2914.7,1,0,0,36154,1.18716,2.37119,5290.84
TR-017515,2341.23,2405.63,580.2,1,0,0,35411,1.20646,1.86597,1295.85
TR-017516,2292.95,2428.65,2816.9,0,0,1,30961,1.15827,2.05435,5893.31
TR-017517,2436.78,2381.28,462.3,1,0,0,23634,1.18254,2.00631,1005.63
TR-017518,2324.76,2300.56,787.6,0,1,0,35075,1.20734,1.87106,1813.52
TR-017519,2379.67,2405.63,781.4,0,0,1,23552,1.16426,1.71387,1871.39
TR-017520,2371.34,2352.86,2247.2,0,1,0,25340,1.20917,2.23051,4348.94
TR-017521,2345.88,2373.98,2579.7,1,0,0,26750,1.13709,2.43288,4467.49
TR-017522,2428.65,2304.9,599.9,0,0,1,31814,1.1671,1.77806,1397.85
TR-017523,2362.9,2327.6,761,1,0,0,36561,1.1667,2.0419,1610.11
TR-017524,2292.95,2340.21,478.6,0,1,0,24859,1.22031,1.83723,1098.24
TR-017525,2347.42,2435.65,818.6,0,0,1,31520,,1.85757,1905.87
TR-017526,2381.28,2268.79,569.3,1,0,0,27157,1.16255,1.95691,1236.92
TR-017527,2402.48,2437.61,1094.6,0,0,1,31289,1.15315,1.79173,2574.35
TR-017528,2347.32,2400.16,1569.1,0,1,0,37960,1.22707,1.89734,3568.41
TR-017529,2381.28,2324.52,752.7,1,0,0,35635,1.19394,1.99661,1633.83
TR-017530,2286.31,2398.95,176.2,0,0,1,38286,1.16686,0.85589,583.65
TR-017531,2371.44,2364.24,224.1,1,0,0,47500,1.13517,1.50459,588.32
TR-017532,2287.47,2422.44,685,0,0,1,47500,1.20202,1.53837,1785.37
TR-017533,2319.61,2371.44,866,1,0,0,47500,1.23104,2.08179,1773.43
TR-017534,2347.32,2372.24,1070.1,1,0,0,37482,1.19115,2.15165,2165.46
TR-017535,2364.24,2362.03,2407.1,1,0,0,37969,1.19389,2.20579,4684.35
TR-017536,2435.65,2372.24,750.6,1,0,0,40642,1.22695,2.06621,1587.87
TR-017537,2352.86,2437.61,414.3,0,0,1,27142,1.21086,1.54232,1085.56
TR-017538,2363.52,2495.5,337.7,1,0,0,41838,1.21951,1.63697,835.64
TR-017539,2364.24,2337.42,482,1,0,0,40239,1.17384,1.88867,1112.25
TR-017540,2268.79,2368.14,1021.5,1,0,0,31239,1.19722,2.11985,2100.32
TR-017541,2381.28,2363.52,500.7,0,0,1,28672,1.18256,1.65752,1270.36
TR-017542,2415.59,2405.63,376.6,1,0,0,30722,1.15098,1.66967,923.66
TR-017543,2360.37,2362.9,744.7,1,0,0,46728,1.18078,1.9738,1599.62
TR-017544,2368.14,2360.34,1860.8,1,0,0,16229,1.21606,2.30527,3418.53
TR-017545,2319.61,2371.34,385.7,0,0,1,32732,1.19052,1.68089,956.04
TR-017546,2368.14,2360.34,1806.8,1,0,0,22657,1.18712,2.29099,3348.75
TR-017547,2405.63,2330.21,1703.8,1,0,0,26159,1.21154,2.24357,3252.99
TR-017548,2415.37,2343.52,2534.1,0,1,0,14857,1.16755,2.25815,4694.68
TR-017549,2415.37,2285.72,2125.2,1,0,0,33401,1.22029,2.22025,4104.81
TR-017550,2337.42,2363.52,282.4,1,0,0,34420,1.16884,1.66101,706.63
TR-017551,2343.52,2415.37,2540.6,0,1,0,38651,1.17191,2.11787,5134.84
TR-017552,2417.11,2363.52,954.1,1,0,0,20754,1.19634,2.29588,1784.44
TR-017553,2399.97,2360.34,1298.6,0,0,1,33141,1.20781,1.87682,2941.42
TR-017554,2386.75,2421.42,1075.2,1,0,0,34788,1.19146,2.11296,2230.8
TR-017555,2364.24,2417.11,788.4,0,1,0,30323,1.18145,2.0512,1688.49
TR-017556,2422.44,2436.78,527.1,0,0,1,31736,1.20088,1.72341,1292.38
TR-017557,2402.48,2304.9,1385.7,0,0,1,33464,1.18742,1.88392,3112.25
TR-017558,2341.75,2324.76,1252.9,1,0,0,23140,1.21257,2.1851,2437.73
TR-017559,2372.39,2341.23,626.1,1,0,0,22291,1.20985,2.0896,1309.25
TR-017560,2379.67,2399.97,1153.7,1,0,0,28343,1.21559,2.07197,2360.29
TR-017561,2415.37,2337.42,2071.6,0,0,1,37259,1.15828,1.98742,4598.9
TR-017562,2324.52,2372.39,509.6,0,0,1,24748,1.20496,1.65479,1278.77
TR-017563,2363.22,2360.37,2151.8,1,0,0,32497,1.18921,2.21061,4120.8
TR-017564,2340.21,2428.65,3201.1,0,1,0,26990,1.19437,2.25671,6021.98
TR-017565,2285.72,2319.61,598.6,1,0,0,33191,1.17079,1.98095,1268.38
TR-017566,2292.95,2304.9,2288.6,0,0,1,38024,1.20355,2.086,4757.29
TR-017567,2384.81,2352.86,1829.4,0,1,0,22949,1.20774,2.15097,3589.15
TR-017568,2371.44,2363.22,1945.3,0,1,0,32095,1.21452,2.13751,3989.66
TR-017569,2324.76,2373.98,2124.7,0,1,0,26155,1.22508,2.21586,4043.56
TR-017570,2384.81,2495.5,766.2,0,0,1,31804,1.21066,1.75915,1799.89
TR-017571,2278.07,2340.21,648.6,1,0,0,33791,1.18412,1.97792,1419.64
TR-017572,2379.67,2364.24,1009.7,1,0,0,28065,1.21452,2.18364,2026.62
TR-017573,2415.59,2300.56,1029.9,0,0,1,36748,1.17447,1.66216,2448.54
TR-017574,2381.78,2436.78,357.2,1,0,0,26636,1.21641,1.77838,830.93
TR-017575,2386.75,2417.11,706,1,0,0,31418,1.17607,2.10261,1488.5
TR-017576,2421.42,2330.21,1246.8,1,0,0,36379,1.22538,2.06364,2577.08
TR-017577,2341.75,2327.6,1130.5,1,0,0,27548,1.1451,2.18995,2168.11
TR-017578,2381.78,2363.52,433.5,0,0,1,20754,1.18352,1.78354,1047.5
TR-017579,2347.42,2287.47,1202.6,0,1,0,21600,1.23024,2.11162,2536.19
TR-017580,2341.75,2368.14,125,0,1,0,25095,1.22561,1.30729,356.31
TR-017581,2371.34,2371.44,1212.3,0,1,0,45223,1.20183,1.95264,2694.1
TR-017582,2371.34,2384.81,595.7,0,0,1,31400,1.20757,1.82402,1384.74
TR-017583,2332,2428.65,2070.9,1,0,0,35073,1.18564,2.21577,4050.82
TR-017584,2285.72,2360.34,1181.8,1,0,0,36310,1.19422,2.08264,2391.75
TR-017585,2371.44,2368.14,941.9,0,1,0,47500,1.16196,1.83636,2189.1
TR-017586,2268.79,2435.65,244.3,1,0,0,26373,1.20683,1.67542,608.96
TR-017587,2381.78,2337.42,677.9,1,0,0,26954,1.18783,1.98585,1473.24
TR-017588,2371.34,2422.44,1079.3,1,0,0,37836,1.1847,2.17723,2132.25
TR-017589,2360.37,2435.65,238.9,0,0,1,30833,1.23354,1.32579,685.19
TR-017590,2268.79,2300.56,642.7,1,0,0,47500,1.17613,2.0268,1386.26
TR-017591,2405.63,2324.76,291,0,0,1,42126,1.18162,1.32802,820.82
TR-017592,2304.9,2402.48,1389.2,1,0,0,31309,1.20207,2.17978,2729.31
TR-017593,2319.61,2330.21,2474.5,1,0,0,35070,1.20673,2.29652,4562.54
TR-017594,2436.78,2345.35,175.9,0,0,1,28313,1.21872,1.40077,484.39
TR-017595,2278.07,2360.37,1792,0,1,0,22732,1.239,2.09455,3640.77
TR-017596,2362.9,2324.76,912.5,0,1,0,40156,1.20895,1.93003,2040.95
TR-017597,2332,2386.75,1300.2,0,1,0,33680,1.18947,1.97827,2871.02
TR-017598,2304.9,2341.75,426.8,1,0,0,19977,1.16325,2.03428,905.03
TR-017599,2287.47,2437.61,1222.9,1,0,0,38887,1.17659,1.98658,2637.05
TR-017600,2437.61,2340.21,732,1,0,0,24041,1.19033,2.10221,1504.31
TR-017601,2363.22,2373.98,539.6,1,0,0,38478,1.20459,1.99388,1183.91
TR-017602,2399.97,2417.11,792.1,1,0,0,29043,1.17692,2.06904,1637.13
TR-017603,2399.97,2417.11,807.7,0,1,0,11761,1.18144,2.00233,328.89
TR-017604,2372.39,2278.07,1407.8,1,0,0,39605,1.21026,2.0602,2969.91
TR-017605,2330.21,2364.24,1955.2,1,0,0,42338,1.18358,2.192,3833.93
TR-017606,2324.76,2364.24,487.8,1,0,0,27119,1.18493,1.85733,1114.78
TR-017607,2287.47,2495.5,693.5,0,0,1,36658,1.17095,1.72954,1715.55
TR-017608,2435.65,2327.6,548.4,0,0,1,41519,1.1932,1.62079,1386.74
TR-017609,2372.39,2363.22,1819.9,0,0,1,31151,1.18176,2.04997,3983.36
TR-017610,2398.95,2372.39,322.3,0,0,1,27454,1.17567,1.49633,861.21
TR-017611,2381.78,2324.52,642.4,0,0,1,30263,1.15032,1.81132,1526.26
TR-017612,2363.52,2422.44,208.1,1,0,0,26058,1.18963,1.61935,522.42
TR-017613,2399.97,2340.21,2311.9,1,0,0,41001,1.21779,2.28657,4339.91
TR-017614,2405.63,2372.39,109.5,1,0,0,27494,1.16984,1.34218,308.46
TR-017615,2417.11,2405.63,1025,1,0,0,36698,1.22233,2.12721,2090.89
TR-017616,2373.98,2345.35,2096.1,0,0,1,33152,1.20236,2.08074,4362.23
TR-017617,2435.25,2319.61,795.1,1,0,0,10156,1.16674,2.18695,1547.26
TR-017618,2435.65,2428.65,979.5,0,0,1,22897,1.19091,1.98085,2114.5
TR-017619,2372.24,2347.32,1107.7,1,0,0,47500,1.19162,2.03424,2353.4
TR-017620,2379.67,2363.52,877.2,1,0,0,39692,1.1657,1.99163,1940.5
TR-017621,2372.24,2393.75,923.3,0,1,0,33117,1.17027,1.96346,2067.9
TR-017622,2360.34,2327.6,952.4,1,0,0,38495,1.18684,1.99193,2086.96
TR-017623,2300.56,2372.24,810.6,1,0,0,36301,1.20013,2.1652,1643.08
TR-017624,2372.39,2381.28,339,0,0,1,28188,1.17853,1.5004,907.34
TR-017625,2405.63,2381.78,371.5,1,0,0,20220,1.15434,1.95475,820.82
TR-017626,2330.21,2373.98,788.8,1,0,0,43302,1.20961,2.02913,1711.14
TR-017627,2368.14,2372.39,1101.6,1,0,0,25525,1.18553,2.26306,2089.07
TR-017628,2402.48,2363.52,680.9,0,1,0,32463,1.14393,1.76839,1618.2
TR-017629,2362.9,2332,1599,0,1,0,27772,1.20884,2.08742,3267.6
TR-017630,2347.32,2399.97,908.7,1,0,0,34554,1.20802,1.99859,1957.39
TR-017631,2345.35,2399.97,98.2,0,1,0,34233,1.20024,1.25318,284.09
TR-017632,2386.75,2324.76,496.5,0,0,1,41547,1.18668,1.61907,1282.23
TR-017633,2373.98,2393.75,1750,1,0,0,36611,1.15296,2.15525,3468.84
TR-017634,2287.47,2345.35,1070.7,1,0,0,43470,1.19751,2.05489,2208.04
TR-017635,2417.11,2379.67,1756.5,0,0,1,33761,1.20089,1.90842,3948.48
TR-017636,2363.52,2343.52,459.4,1,0,0,24861,1.17945,2.00935,1009.76
TR-017637,2360.48,2319.61,459.9,1,0,0,29577,1.22865,2.02794,1006.75
TR-017638,2373.98,2368.14,2771.2,1,0,0,41785,1.21757,2.38301,4936.57
TR-017639,2360.34,2386.75,1161.4,0,1,0,27045,1.15557,1.98617,2549.82
TR-017640,2422.44,2330.21,1845.1,0,0,1,44565,1.169,2.03514,4046.84
TR-017641,2371.34,2345.35,816.9,0,0,1,35978,1.18681,1.79426,1916.76
TR-017642,2345.88,2421.42,1520.5,0,0,1,33981,1.21204,1.93983,3392.16
TR-017643,2268.79,2345.35,724.1,0,0,1,21124,1.17359,1.90561,1620.76
TR-017644,2340.21,2415.37,438.3,1,0,0,47248,1.16907,1.78302,1021.88
TR-017645,2379.67,2381.28,811.7,1,0,0,25047,1.17409,2.08715,1696.7
TR-017646,2398.95,2428.65,1552,0,0,1,22122,1.19385,1.98408,3329.94
TR-017647,2345.88,2376.18,499.2,1,0,0,19449,1.19977,2.09401,1049.54
TR-017648,2362.03,2372.39,2116.8,1,0,0,38872,1.19886,2.18149,4168.52
TR-017649,2495.5,2330.21,1727.9,1,0,0,38132,1.22823,2.2981,3282.76
TR-017650,2381.78,2324.52,644.6,1,0,0,32175,1.19514,1.95521,1398.19
TR-017651,2384.81,2285.72,580,1,0,0,19291,1.22822,2.16294,1168.67
TR-017652,2324.76,2345.35,870.8,0,0,1,22655,1.19882,1.87101,1964.34
TR-017653,2285.72,2286.31,875,0,1,0,21683,1.17783,1.98809,1893.84
TR-017654,2362.03,2363.52,2306.1,1,0,0,30595,1.18894,2.22258,4473.74
TR-017655,2363.52,2340.21,2253.2,0,0,1,29108,1.19302,1.99445,4736.09
TR-017656,2428.65,2363.52,1147.6,1,0,0,26182,1.21367,2.16865,2283.03
TR-017657,2384.81,2368.14,271.7,1,0,0,34577,1.14928,1.76159,645.46
TR-017658,2386.75,2340.21,2495.7,0,1,0,28705,1.19292,2.21049,4733.66
TR-017659,2386.75,2304.9,566.5,1,0,0,24278,1.1888,2.0175,1195.31
TR-017660,2360.34,2341.75,1907.9,0,0,1,33180,1.18082,1.98917,4065.09
TR-017661,2417.11,2386.75,688.2,1,0,0,42853,1.21724,1.9876,1475.86
TR-017662,2332,2368.14,1952.2,1,0,0,36093,,2.16272,3813.87
TR-017663,2327.6,2285.72,302.3,0,0,1,36125,1.17462,1.41196,820.73
TR-017664,2400.16,2347.42,2258.9,0,1,0,28547,1.19811,2.2361,4339.12
TR-017665,2379.67,2368.14,1779.6,1,0,0,33994,1.20996,2.15676,3513.59
TR-017666,2347.42,2495.5,482.9,0,1,0,30034,1.2324,1.68693,1172.83
TR-017667,2384.81,2332,1652.2,1,0,0,32623,1.19086,2.22103,3130.36
TR-017668,2435.25,2352.86,1204.6,1,0,0,43743,1.22621,2.03962,2576.05
TR-017669,2391.87,2363.22,1832.7,0,0,1,26646,1.17162,2.13321,3705.25
TR-017670,2399.97,2360.37,773.8,1,0,0,27163,1.18007,2.04849,1592.42
TR-017671,2330.56,2399.97,2008.7,1,0,0,40705,1.22651,2.24569,3855.97
TR-017672,2345.35,2495.5,396.5,1,0,0,39347,1.18727,1.91778,917.41
TR-017673,2337.42,2278.07,1653,1,0,0,32363,1.13905,2.14514,3293.64
TR-017674,2371.44,2286.31,573.2,1,0,0,45579,1.1675,1.81262,1359.77
TR-017675,2376.18,2332,2062.6,1,0,0,33641,1.19349,2.14346,4071.7
TR-017676,2343.52,2386.75,271.9,0,0,1,23740,1.19837,1.4338,732.24
TR-017677,2437.61,2415.59,1208.7,0,0,1,39207,1.21889,1.78818,2854.57
TR-017678,2422.44,2268.79,299,0,0,1,33611,1.21823,1.2355,854.99
TR-017679,2372.39,2393.75,220.3,1,0,0,32460,1.19646,1.46076,590.65
TR-017680,2398.95,2391.87,762,0,1,0,38845,1.17609,1.83141,1773.22
TR-017681,2343.52,2286.31,1013.3,0,0,1,29712,1.16493,1.88442,2328.94
TR-017682,2435.65,2340.21,2391.6,0,1,0,32737,1.20458,2.11777,4806.48
TR-017683,2360.34,2347.42,1367.8,1,0,0,38761,1.15605,2.09353,2776.6
TR-017684,2379.67,2324.76,709.2,0,0,1,28801,1.19819,1.66057,1761.51
TR-017685,2337.42,2360.34,874.4,1,0,0,35417,1.19209,1.98437,1894.57
TR-017686,2381.78,2330.21,1767.1,0,0,1,20327,1.2106,2.0871,3606.47
TR-017687,2405.63,2415.37,1959.2,1,0,0,22379,1.19795,2.26545,3617.38
TR-017688,2319.61,2372.24,437.8,0,0,1,31902,1.19892,1.77482,1039.8
TR-017689,2428.65,2287.47,1689.1,0,0,1,32970,1.20584,1.86832,3818.86
TR-017690,2362.03,2371.44,2282.7,1,0,0,37155,1.22648,2.16647,4567.47
TR-017691,2362.03,2379.67,1593.3,1,0,0,18449,1.18321,2.24036,3043.57
TR-017692,2352.86,2372.39,1018.3,1,0,0,19177,1.20132,2.09605,2125.86
TR-017693,2376.18,2402.48,1730.4,0,0,1,21649,1.20046,1.97724,3773.89
TR-017694,2352.86,2399.97,1394.9,1,0,0,28094,1.24054,2.17517,2764.38
TR-017695,2347.42,2304.9,574.6,1,0,0,31432,1.21444,2.02847,1223.7
TR-017696,2292.95,2345.35,1933.3,0,1,0,37255,1.12732,2.20851,3765.12
TR-017697,2345.35,2363.22,2122.5,1,0,0,30119,1.21637,2.24945,3931.59
TR-017698,2372.24,2347.32,1064,1,0,0,31016,1.21419,2.12499,2157.99
TR-017699,2340.21,2362.9,2682.9,1,0,0,26678,1.19151,2.29936,4801.82
TR-017700,2285.72,2347.32,784.6,1,0,0,30423,1.17198,2.00838,1697.35
TR-017701,2402.48,2372.39,538.1,0,0,1,37610,1.24603,1.45757,1436.25
TR-017702,2362.9,2437.61,2007.3,0,1,0,37265,1.17282,2.03175,4209.85
TR-017703,2332,2381.78,1132.5,1,0,0,26070,1.1655,2.15067,2229.14
TR-017704,2362.03,2379.67,1535.2,1,0,0,31046,1.16696,2.12618,3089.06
TR-017705,2300.56,2362.03,2850.8,0,0,1,33850,1.21679,2.06284,6019.72
TR-017706,2285.72,2372.39,451.7,1,0,0,34972,1.24993,1.84399,1044.54
TR-017707,2340.21,2435.25,2168.5,0,1,0,33544,1.24609,2.11149,4482.42
TR-017708,2402.48,2341.75,1604.7,1,0,0,32395,1.28287,2.14764,3226.72
TR-017709,2324.76,2363.22,1946.7,0,1,0,28838,1.24939,2.11525,12750.46
TR-017710,2405.63,2330.21,1708.5,1,0,0,29368,1.28048,2.2078,3357.5
TR-017711,2376.18,2364.24,1011.6,0,0,1,32367,1.27149,1.86057,2310.3
TR-017712,2402.48,2422.44,753.3,1,0,0,33926,1.24502,1.91036,1669.95
TR-017713,2362.9,2345.35,429.6,1,0,0,36663,1.26936,1.89813,980.93
TR-017714,2300.56,2402.48,1231.4,1,0,0,29376,1.27951,2.12546,2452.88
TR-017715,2381.28,2330.21,1592.1,1,0,0,36708,1.25039,2.04078,3310.85
TR-017716,2287.47,2364.24,773.7,1,0,0,21465,1.2431,1.97945,1665.26
TR-017717,2363.22,2398.95,1640.4,1,0,0,26185,1.23523,2.19634,3202.59
TR-017718,2381.78,2391.87,193.3,0,0,1,44029,1.27694,1.20958,575.66
TR-017719,2363.22,2347.42,2009.1,1,0,0,26500,1.31506,2.32455,3695.27
TR-017720,2435.65,2352.86,1441.4,0,1,0,29163,1.30715,1.9086,3151.75
TR-017721,2371.34,2435.65,1083.1,1,0,0,28797,1.31097,2.16346,2086.48
TR-017722,2352.86,2360.34,547,0,0,1,28078,1.22976,1.52432,1427.08
TR-017723,2319.61,2373.98,2536.6,1,0,0,18825,1.25908,2.40263,4411.91
TR-017724,2495.5,2360.34,993.7,0,1,0,27973,1.29424,1.92006,2183.75
TR-017725,2417.11,2422.44,875.2,0,0,1,26324,1.29558,1.82795,2035.55
TR-017726,2436.78,2417.11,881,1,0,0,35997,1.23698,2.13591,1786.42
TR-017727,2363.52,2352.86,1200.2,1,0,0,23318,1.21955,2.09802,2463.95
TR-017728,2405.2,2278.07,815,1,0,0,44212,1.26723,1.87633,1865.09
TR-017729,2417.11,2398.95,1375.6,1,0,0,47500,1.2895,2.0808,2885.36
TR-017730,2405.63,2381.28,405.3,0,0,1,36434,1.25949,1.51767,1060.6
TR-017731,2341.75,2278.07,2554.2,0,1,0,16207,1.24198,2.293,4803.82
TR-017732,2347.42,2363.22,2008.2,1,0,0,46657,1.2516,2.21738,3895.47
TR-017733,2415.37,2362.03,664.7,1,0,0,33177,1.2448,1.97905,1448.09
TR-017734,2347.42,2285.72,387.7,0,1,0,37839,1.28154,1.59923,988.45
TR-017735,2364.24,2324.76,485.9,1,0,0,24809,1.26181,1.85617,1093.64
TR-017736,2371.34,2362.9,554.3,1,0,0,15813,1.27087,2.11646,1112.27
TR-017737,2436.78,2398.95,962.2,1,0,0,33583,1.22603,2.07013,2012.95
TR-017738,2340.21,2399.97,2277.4,0,0,1,34359,1.27392,2.07922,4779.45
TR-017739,2376.18,2330.21,2901.7,1,0,0,39020,1.24694,2.18029,5619.76
TR-017740,2398.95,2415.37,1666.5,0,0,1,36156,1.26265,1.79015,3802.82
TR-017741,2371.44,2422.44,181.8,1,0,0,38826,1.30218,1.37586,509.93
TR-017742,2330.21,2381.28,1609.1,0,1,0,33932,1.26346,1.96542,3464.09
TR-017743,2347.42,2287.47,1145.6,1,0,0,26192,1.18821,2.16113,2318.97
TR-017744,2360.48,2300.56,401,0,0,1,38688,1.25364,1.58321,1037.73
TR-017745,2340.21,2371.34,3135.9,0,1,0,18750,1.24968,2.21598,6033.86
TR-017746,2341.75,2343.52,658.5,1,0,0,27650,1.28865,2.086,1367.32
TR-017747,2405.63,2417.11,1008.7,0,1,0,43839,1.24724,1.92072,2256.97
TR-017748,2341.75,2363.22,2875.1,1,0,0,43782,1.291,2.24709,5565.97
TR-017749,2319.61,2386.75,674.5,0,0,1,40383,1.31811,1.80991,1589.37
TR-017750,2364.24,2428.65,1039.1,1,0,0,28148,1.21297,2.15155,2040.41
TR-017751,2304.9,2381.78,650.7,1,0,0,22265,1.22031,2.13462,1295.29
TR-017752,2287.47,2421.42,289.9,0,0,1,33777,1.27558,1.23791,849.69
TR-017753,2379.67,2330.21,1017.7,0,0,1,42609,1.23901,1.79516,2411.84
TR-017754,2345.35,2421.42,1332,1,0,0,35115,1.25568,2.13314,2680.15
TR-017755,2381.78,2330.56,1870,1,0,0,47500,1.23664,2.10454,3708.08
TR-017756,2417.11,2319.61,387.9,1,0,0,37391,1.25553,1.81391,898.37
TR-017757,2324.76,2415.37,1903,1,0,0,20018,1.29496,2.20044,3748.3
TR-017758,2324.76,2398.95,300,1,0,0,25646,1.29493,1.6781,735.63
TR-017759,2400.16,2360.37,2250.7,0,0,1,31588,1.27772,1.97915,4869.47
TR-017760,2268.79,2337.42,175.5,1,0,0,29154,1.28183,1.45346,466.66
TR-017761,2300.56,2399.97,708.4,1,0,0,24228,1.26986,2.1596,1429.95
TR-017762,2327.6,2405.2,974.6,1,0,0,30159,1.26645,2.03594,2032.63
TR-017763,2286.31,2372.39,460.7,1,0,0,31851,1.27801,1.8017,1090.94
TR-017764,2386.75,2415.37,2295.4,0,0,1,43657,1.26369,1.95061,16841.6
TR-017765,2391.87,2360.48,1074.9,1,0,0,24078,1.29345,2.17564,2087.07
TR-017766,2363.52,2345.35,613.1,0,0,1,30145,1.25849,1.73352,1460.13
TR-017767,2384.81,2386.75,429.4,0,0,1,39416,1.23132,1.45068,1145.48
TR-017768,2343.52,2319.61,732.2,0,1,0,41298,1.28663,1.87504,1667.58
TR-017769,2371.44,2402.48,634,1,0,0,22870,1.27554,2.00107,1372.12
TR-017770,2319.61,2391.87,790.2,0,1,0,26869,1.26011,1.965,1703.6
TR-017771,2337.42,2495.5,622.1,0,0,1,32722,1.28612,1.62402,1565.45
TR-017772,2363.52,2417.11,963.9,0,1,0,40221,1.27538,1.87826,2217.45
TR-017773,2381.28,2278.07,1304.5,1,0,0,41528,1.25829,2.02927,2802.58
TR-017774,2362.9,2398.95,1124.4,0,0,1,27755,1.27334,1.90854,2464.54
TR-017775,2285.72,2345.35,212.6,0,1,0,8473,1.27955,1.63252,548.44
TR-017776,2428.65,2384.81,479.7,0,0,1,32318,1.23803,1.57834,1225.61
TR-017777,2324.76,2393.75,351.9,1,0,0,40330,1.2693,1.53146,918.69
TR-017778,2287.47,2421.42,307,1,0,0,19516,1.25295,1.7156,756.25
TR-017779,2360.37,2363.52,291,1,0,0,29021,1.28816,1.65559,717.67
TR-017780,2340.21,2324.52,2501.2,1,0,0,35895,1.28857,2.23696,4765.13
TR-017781,2384.81,2352.86,1836.5,0,0,1,34489,1.27201,1.86997,4125.44
TR-017782,2292.95,2415.59,1403.2,0,0,1,28407,1.22963,1.88329,3166.14
TR-017783,2304.9,2422.44,627,0,0,1,37136,1.26708,1.69999,1531.25
