load_id,pickup,delivery,distance,D,F,R,weight,market_index,quote_signal
TE-006776,2435.651745,2449.516032,770.1,0,1,0,28661,0.96695,1.87522
TE-006777,2372.242708,2477.834595,388,1,0,0,38027,0.9551,2.10485
TE-006778,2371.33693,2350.789479,1190.7,0,0,1,27914,1.01122,2.0321
TE-006779,2381.275964,2320.498273,860.9,1,0,0,29011,0.92299,1.96267
TE-006780,2324.758747,0,1157.9,1,0,0,32089,0.97542,2.10317
TE-006781,2287.469184,2449.516032,1414.9,0,1,0,26989,0.97899,2.1672
TE-006782,2421.419866,2320.452,692.5,0,1,0,47500,1.0113,2.27467
TE-006783,2435.651745,2393.860138,2219.6,0,0,1,31710,1.00935,2.13339
TE-006784,2343.524375,2451.387059,1011.3,0,1,0,26651,0.96779,2.21402
TE-006785,2343.524375,2358.126773,1010,1,0,0,28644,0.99446,2.00816
TE-006786,2337.423269,2394.652159,473.9,0,0,1,30939,0.96177,2.06537
TE-006787,2399.973752,2393.860138,2088.2,1,0,0,40358,1.00221,2.15143
TE-006788,2331.999937,2381.27122,1406.7,0,0,1,39203,0.9831,2.41236
TE-006789,2379.670669,2335.521141,1302.1,1,0,0,34778,1.00595,2.20125
TE-006790,2381.780508,2320.452,1157.9,1,0,0,46176,0.98802,1.89842
TE-006791,2435.651745,2409.776871,1724.1,1,0,0,31764,1.01075,1.83018
TE-006792,2347.323839,2394.652159,731.3,1,0,0,22008,0.97296,2.22079
TE-006793,2360.475293,2325.536004,1268.3,1,0,0,13986,0.96102,2.23692
TE-006794,2417.105175,2319.338213,1030.4,0,1,0,30696,1.01626,2.08997
TE-006795,2341.754674,2478.807647,334.5,1,0,0,-33565,0.98238,2.20961
TE-006796,2347.421012,2431.916096,1227.5,1,0,0,45089,0.95539,2.29266
TE-006797,2285.719116,2416.177713,829,1,0,0,37462,0.99659,2.26136
TE-006798,2384.808275,2320.452,1873.7,0,1,0,24391,0.96604,1.79638
TE-006799,2327.602075,2365.846109,617.5,0,1,0,36161,0.96341,2.00053
TE-006800,2393.746127,2395.681045,481.2,1,0,0,19909,0.95043,1.95489
TE-006801,2341.754674,2348.170183,806.1,1,0,0,43111,0.91239,1.82713
TE-006802,2360.343076,2361.203303,996.4,1,0,0,,0.99135,2.22761
TE-006803,2319.611823,2322.298305,2500.5,1,0,0,47500,0.97577,2.02971
TE-006804,2381.780508,2325.536004,904.1,1,0,0,29940,0.93784,2.07332
TE-006805,2345.354121,2319.803941,580,0,0,1,34060,1.00988,1.45014
TE-006806,2371.33693,2393.860138,2972.9,0,1,0,31937,0.97331,1.90687
TE-006807,2381.275964,2288.001041,1186,1,0,0,25335,0.99329,1.78894
TE-006808,2360.369685,2396.610566,587.8,1,0,0,39594,0.95878,2.10679
TE-006809,2376.175448,2394.652159,999.1,0,0,1,24878,1.00661,1.89466
TE-006810,2340.208547,2393.860138,221.8,1,0,0,32473,0.97806,1.78948
TE-006811,2435.651745,2358.454781,1201.7,1,0,0,25902,0.94384,1.78722
TE-006812,2398.948371,2395.681045,435.6,0,0,1,31734,0.93726,2.09256
TE-006813,2384.808275,2322.298305,2518.5,1,0,0,39031,0.98549,2.34511
TE-006814,0,2325.536004,998,1,0,0,25165,0.96643,2.27146
TE-006815,2371.33693,2394.652159,1043.1,1,0,0,35863,0.94985,2.09685
TE-006816,2341.228856,2323.32636,317.1,0,0,1,31641,0.98827,1.97729
TE-006817,0,2360.440814,743.5,0,0,1,37995,0.99546,1.93319
TE-006818,2364.243526,2288.001041,847.4,0,0,1,31897,0.97187,2.35228
TE-006819,2319.611823,2300.372527,2536.4,1,0,0,34973,0.96711,2.18774
TE-006820,2352.858014,2393.860138,871.4,1,0,0,24853,0.9739,1.97994
TE-006821,2337.423269,2373.732961,981.2,1,0,0,29746,0.9792,2.40353
TE-006822,2421.419866,2314.56563,1016.1,1,0,0,34576,0.94442,1.90907
TE-006823,2364.243526,2376.814976,1012.5,1,0,0,24922,0.99655,2.26145
TE-006824,2436.782429,2395.681045,1235.4,0,0,1,24984,0.95839,1.97901
TE-006825,2363.220922,2451.387059,1533.1,0,0,1,31246,0.99849,2.37147
TE-006826,2428.650697,2288.001041,182,1,0,0,27674,0.97313,2.18805
TE-006827,2399.973752,2381.27122,2245.8,1,0,0,30503,0.95757,2.40335
TE-006828,2373.978362,2350.789479,2079.8,1,0,0,21757,0.98428,1.82191
TE-006829,2371.33693,2420.506514,396.2,0,1,0,26235,0.99426,2.08856
TE-006830,2362.895358,2410.21985,2786.2,0,1,0,30949,1.03147,1.95029
TE-006831,2331.999937,2409.776871,816.9,1,0,0,36404,0.96199,2.24556
TE-006832,2417.105175,2393.860138,2805.2,1,0,0,39738,0.97304,2.24473
TE-006833,2421.419866,2342.508207,1021.7,1,0,0,22086,0.96422,1.96177
TE-006834,2331.999937,0,677.8,0,1,0,24953,0.96473,2.02005
TE-006835,2347.421012,2416.13977,732.7,0,0,1,36164,0.99393,2.19268
TE-006836,2352.858014,2319.803941,1136.9,1,0,0,28939,0.9946,2.24068
TE-006837,2399.973752,2396.610566,989.4,1,0,0,,1.07475,1.92047
TE-006838,2268.785714,2358.454781,978.6,0,0,1,21331,0.93372,1.70377
TE-006839,2345.354121,2418.125559,162.1,1,0,0,31737,1.0105,1.7733
TE-006840,2495.500445,2288.001041,1037.4,1,0,0,19787,1.02107,2.23908
TE-006841,2376.175448,2343.268614,1045.4,0,1,0,36730,0.99692,2.13706
TE-006842,2376.175448,0,1507.9,1,0,0,26698,0.99233,1.74855
TE-006843,2304.903794,2416.13977,872,0,0,1,25149,0.98705,1.67717
TE-006844,2405.630936,2440.931345,422.6,1,0,0,23999,0.97964,2.08523
TE-006845,2371.441718,2258.60468,649.9,0,0,1,37200,0.96829,2.2572
TE-006846,2428.650697,2338.426828,1600.1,0,1,0,24504,0.96888,1.99464
TE-006847,2400.164778,2358.454781,1244.5,1,0,0,45256,0.96485,2.25557
TE-006848,2384.808275,2435.903949,999.7,0,0,1,33485,0.97033,2.12579
TE-006849,2360.343076,2409.861852,285.8,1,0,0,36123,0.98748,1.89734
TE-006850,0,2319.338213,1017.3,1,0,0,29417,0.96379,2.37174
TE-006851,2372.392688,2449.516032,1008.1,1,0,0,38674,0.98508,1.8154
TE-006852,2436.782429,2413.018698,450.5,0,0,1,18401,1.00452,2.00442
TE-006853,2352.858014,2416.177713,668.7,1,0,0,-47500,0.96902,1.76509
TE-006854,2399.973752,2413.018698,315.5,0,1,0,27424,1.01089,1.78604
TE-006855,2278.068216,2451.387059,1096.2,0,0,1,37708,0.95933,2.27175
TE-006856,2363.220922,2376.58651,1977.9,1,0,0,32854,1.00209,1.89398
TE-006857,2405.630936,2392.271247,379.1,1,0,0,34563,0.90283,2.1182
TE-006858,2341.754674,0,122.8,1,0,0,30721,0.91124,2.37706
TE-006859,2417.105175,2410.21985,3070.5,1,0,0,39111,0.89264,1.9819
TE-006860,0,2314.56563,1203.9,1,0,0,29963,0.93809,1.974
TE-006861,2340.208547,2478.807647,2776.2,0,0,1,26753,0.89634,1.87406
TE-006862,2436.782429,2368.183601,304.7,1,0,0,35111,0.8996,2.21138
TE-006863,2331.999937,2431.125135,327.9,0,0,1,-39632,0.93597,1.58546
TE-006864,2345.354121,2314.56563,606.2,1,0,0,32939,0.89708,2.02783
TE-006865,2379.670669,2322.298305,1007.9,1,0,0,33029,0.9157,2.21418
TE-006866,2363.517172,0,2016.1,0,0,1,39717,0.88748,1.8928
TE-006867,2352.858014,2295.4675,1047,1,0,0,21171,0.81444,1.8161
TE-006868,2402.475076,2332.539852,1308.4,1,0,0,40914,0.87929,1.92029
TE-006869,2304.903794,2332.539852,175.2,0,1,0,35914,0.89227,2.23535
TE-006870,2363.517172,2413.018698,343.5,1,0,0,21117,0.94042,2.27612
TE-006871,2285.719116,0,1355.2,1,0,0,23156,0.88711,1.96632
TE-006872,2379.670669,2438.853011,200.6,1,0,0,24651,0.91098,1.45733
TE-006873,2368.143591,2570.85934,996.2,1,0,0,23833,0.88049,2.00614
TE-006874,0,2420.506514,1917.1,0,1,0,36218,0.88912,2.10755
TE-006875,2331.999937,0,1224.2,1,0,0,47500,0.89924,2.244
TE-006876,2341.228856,2213.265057,906.8,0,0,1,22024,0.8824,2.37753
TE-006877,2435.651745,2213.265057,1245.2,0,1,0,24709,0.87912,2.17093
TE-006878,2362.895358,0,2629.7,1,0,0,33101,0.90404,2.06843
TE-006879,2381.275964,2323.32636,642.2,1,0,0,47500,0.90825,2.0831
TE-006880,2381.275964,2395.681045,786,0,1,0,40002,0.90887,2.06037
TE-006881,2373.978362,2373.732961,2434.6,0,1,0,,0.88281,1.71718
TE-006882,2324.758747,2213.265057,834.2,0,0,1,32638,0.90607,1.92113
TE-006883,2337.423269,2440.931345,342.3,1,0,0,47500,0.86559,1.84689
TE-006884,2360.343076,2449.516032,1769.4,1,0,0,30366,0.86678,2.03116
TE-006885,2341.228856,2416.177713,703.2,0,0,1,31071,0.84422,2.19556
TE-006886,2400.164778,2358.454781,1203.2,0,0,1,35652,0.87316,1.84583
TE-006887,2324.758747,2361.203303,484.5,1,0,0,18253,0.91487,2.09631
TE-006888,2364.243526,2320.498273,426.9,0,1,0,32012,0.8763,1.86144
TE-006889,2324.519959,2288.001041,823.5,1,0,0,21570,0.92786,2.12756
TE-006890,2415.371339,2436.060765,2758.3,0,0,1,30715,0.83264,2.19767
TE-006891,2384.808275,2416.13977,855.8,0,1,0,32765,0.89051,2.2891
TE-006892,2405.630936,2333.621217,408.6,1,0,0,30780,0.83572,1.6755
TE-006893,2363.517172,2394.652159,211.8,1,0,0,47500,0.86371,2.29218
TE-006894,2352.858014,2358.454781,418.6,1,0,0,40527,0.96466,1.785
TE-006895,2340.208547,2423.152774,2450.6,1,0,0,24377,0.85816,1.6955
TE-006896,2345.354121,2449.516032,448.2,0,0,1,36258,0.8928,2.07004
TE-006897,2337.423269,2314.56563,331.9,1,0,0,33097,0.89232,1.72949
TE-006898,2417.105175,2333.621217,1173.5,0,1,0,26148,0.91157,1.71021
TE-006899,2372.392688,2288.001041,1173.1,1,0,0,43507,,2.15318
TE-006900,2319.611823,2323.32636,1123.2,0,1,0,41722,0.87437,2.26941
TE-006901,2327.602075,2431.125135,878.6,1,0,0,41638,0.8934,2.11026
TE-006902,2421.419866,2392.271247,854.6,1,0,0,14904,0.90596,2.01914
TE-006903,2343.524375,2320.452,1652.2,0,0,1,37922,0.84987,2.19397
TE-006904,2391.87245,2333.621217,210.4,1,0,0,-26802,0.89551,2.34148
TE-006905,2360.343076,2395.681045,217.7,1,0,0,20318,0.86561,1.98257
TE-006906,2436.782429,2360.440814,973.1,0,0,1,35287,0.87021,1.76948
TE-006907,2405.630936,2320.452,1108.3,1,0,0,20701,0.8684,1.53762
TE-006908,2352.858014,2358.454781,421.6,1,0,0,32423,0.90327,1.91954
TE-006909,2360.369685,2288.001041,1009.1,1,0,0,37431,0.89822,1.74515
TE-006910,2399.973752,2373.732961,414.5,0,0,1,30328,0.84149,1.87375
TE-006911,2435.24564,2342.508207,206.5,1,0,0,29992,0.89508,2.11171
TE-006912,2422.435157,2300.372527,1999.3,1,0,0,28586,0.87429,2.17038
TE-006913,2304.903794,2410.21985,2657.7,0,0,1,34586,0.87028,2.13285
TE-006914,2415.590078,2393.860138,1625.9,0,0,1,26118,0.89105,2.26922
TE-006915,2415.371339,2423.152774,2323.1,1,0,0,23922,0.90227,1.98464
TE-006916,2345.354121,2394.652159,430.4,0,0,1,24030,0.88148,1.67357
TE-006917,2278.068216,0,2295.8,0,1,0,22199,0.89686,1.82153
TE-006918,2381.780508,2393.860138,1932.4,0,1,0,-44436,0.90164,2.1886
TE-006919,2360.343076,2376.58651,1412,0,0,1,8186,0.85939,1.86941
TE-006920,2368.143591,2365.846109,1051.3,1,0,0,17072,0.8866,2.0249
TE-006921,2345.88247,2365.846109,846.5,1,0,0,31302,0.88084,2.40786
TE-006922,2287.469184,2358.454781,524.8,1,0,0,27691,0.87087,1.88159
TE-006923,2341.754674,2343.268614,833.5,0,1,0,31055,0.94694,2.15253
TE-006924,2379.670669,2361.203303,896.3,0,1,0,34768,0.88559,1.77086
TE-006925,2287.469184,2438.853011,412.9,1,0,0,,0.8913,2.19765
TE-006926,2319.611823,2390.998973,2483.9,0,0,1,32085,0.85559,2.12778
TE-006927,2436.782429,2344.086786,2233.4,1,0,0,20962,0.90111,1.91083
TE-006928,2399.973752,2360.440814,850.9,1,0,0,9397,0.89745,1.86506
TE-006929,0,2393.860138,2784.3,1,0,0,28708,0.89695,1.79289
TE-006930,2347.323839,2365.846109,631.2,1,0,0,31685,0.88062,1.93827
TE-006931,2386.745584,2323.32636,507.4,1,0,0,28496,0.85839,2.04392
TE-006932,2422.435157,2416.13977,254.7,1,0,0,34289,0.87057,2.05369
TE-006933,2341.228856,2381.27122,2326.5,0,1,0,32337,0.85128,2.24534
TE-006934,2381.275964,2449.516032,918.3,0,1,0,18143,0.85572,1.81289
TE-006935,2376.175448,2360.440814,1566.4,1,0,0,39926,0.9347,1.92037
TE-006936,2352.858014,2416.177713,646.2,1,0,0,33582,0.90087,1.74384
TE-006937,2363.517172,2288.001041,987,1,0,0,14106,0.87024,2.24737
TE-006938,2371.441718,2440.931345,365.7,1,0,0,33087,0.83705,2.16878
TE-006939,2381.780508,2335.521141,2067,1,0,0,23527,0.88909,1.69113
TE-006940,2398.948371,2395.681045,460,0,0,1,39452,0.87565,2.09847
TE-006941,2324.519959,2333.621217,744,1,0,0,17833,0.84645,2.17423
TE-006942,2399.973752,2338.426828,853.5,0,1,0,35307,0.88749,1.99908
TE-006943,2402.475076,0,472.3,0,0,1,42197,0.92874,2.0177
TE-006944,2362.030533,2449.516032,2845.4,1,0,0,30633,0.86916,2.20779
TE-006945,2379.670669,2373.732961,1524.4,1,0,0,25337,0.86059,1.93438
TE-006946,2379.670669,2342.508207,905.5,0,0,1,30987,0.8459,2.08949
TE-006947,2372.392688,2477.834595,494.2,1,0,0,20222,0.86351,1.8759
TE-006948,2398.948371,2478.807647,1097.4,1,0,0,28131,0.90815,2.17311
TE-006949,2399.973752,2258.60468,697.3,0,0,1,37870,0.92829,2.4186
TE-006950,0,2395.681045,1060,1,0,0,29947,0.90996,1.78133
TE-006951,2437.607814,2323.32636,1457.8,1,0,0,26542,0.88981,1.88859
TE-006952,2437.607814,2413.018698,1342.9,0,0,1,27579,0.88006,1.68965
TE-006953,2373.978362,2350.789479,2138.9,0,1,0,38267,0.87613,2.18205
TE-006954,0,2343.268614,2168.2,1,0,0,36861,,1.9531
TE-006955,2399.973752,2333.621217,396.1,1,0,0,29647,0.87378,1.75502
TE-006956,2400.164778,2350.789479,2124.1,1,0,0,35370,0.89602,2.89635
TE-006957,2421.419866,2365.846109,744.2,0,0,1,37960,0.87658,1.49518
TE-006958,2379.670669,2420.506514,1787.1,1,0,0,19324,0.91955,1.76038
TE-006959,2300.557875,2358.454781,1615.5,0,1,0,31682,0.89758,2.22342
TE-006960,2360.475293,2320.498273,582.4,1,0,0,26891,0.92636,1.98908
TE-006961,2347.323839,2413.018698,589.3,1,0,0,25634,0.91464,1.88807
TE-006962,2347.323839,2478.807647,1229.3,1,0,0,26976,0.93458,2.1404
TE-006963,2352.858014,2393.860138,836.2,1,0,0,30364,0.88505,2.41527
TE-006964,2495.500445,2381.27122,2049.4,1,0,0,41491,0.8489,2.49646
TE-006965,2421.419866,2320.452,737.1,0,1,0,37613,0.86406,2.12752
TE-006966,2381.275964,2401.643216,1327.9,1,0,0,40186,0.87498,1.84191
TE-006967,2324.758747,2401.643216,1544.6,1,0,0,22731,0.90486,2.1461
TE-006968,2373.978362,2396.610566,1836.6,0,0,1,20148,0.93786,2.16479
TE-006969,2363.517172,2314.794916,925.6,1,0,0,38812,0.86058,2.21115
TE-006970,2345.354121,2416.177713,973.2,0,0,1,29424,0.89359,2.13319
TE-006971,2278.068216,2431.916096,2623.2,0,0,1,30166,0.91942,1.7746
TE-006972,2352.858014,2477.834595,1153.9,1,0,0,47081,0.86806,1.49853
TE-006973,2379.670669,2322.298305,1010.6,1,0,0,47316,0.91522,2.24558
TE-006974,2341.754674,2320.498273,652,1,0,0,40159,0.93218,1.55975
TE-006975,2341.228856,2320.498273,722.1,1,0,0,,0.93166,2.15253
TE-006976,2319.611823,2393.860138,2597.6,0,1,0,28197,0.90577,2.20514
TE-006977,2415.371339,0,290.7,1,0,0,47500,0.87706,1.67984
TE-006978,2421.419866,2343.25078,1778.1,1,0,0,32896,0.87752,2.10237
TE-006979,2495.500445,2323.32636,562.8,0,1,0,31544,0.86116,2.09996
TE-006980,2495.500445,2348.170183,402,1,0,0,25917,0.89769,2.1157
TE-006981,2405.200865,2449.516032,1832.5,1,0,0,23395,0.83027,2.46083
TE-006982,2360.343076,2376.58651,1398.6,0,0,1,37147,0.92615,1.8494
TE-006983,2330.211578,2394.652159,1985.6,0,0,1,31769,0.88112,2.31413
TE-006984,2337.423269,2288.001041,1132.7,1,0,0,35194,0.87666,2.19796
TE-006985,2379.670669,2314.794916,1678.9,1,0,0,31835,0.87741,1.63873
TE-006986,2363.220922,2343.268614,2143.1,0,0,1,26667,0.90425,2.07435
TE-006987,2400.164778,2322.298305,346.4,1,0,0,27381,0.91691,2.09494
TE-006988,2337.423269,2361.203303,490,1,0,0,34055,0.88037,1.97202
TE-006989,2379.670669,2373.732961,1540.4,0,0,1,30654,0.90157,1.99451
TE-006990,2278.068216,2376.58651,1742.6,1,0,0,43372,0.89716,2.21891
TE-006991,2364.243526,2338.426828,591.7,1,0,0,31911,0.92429,2.10715
TE-006992,2330.211578,2395.681045,1026.4,0,0,1,39427,0.9335,2.04878
TE-006993,2371.33693,2333.621217,1268.8,1,0,0,24377,0.84823,2.03172
TE-006994,2347.421012,2423.152774,753.9,1,0,0,38924,0.88303,2.0111
TE-006995,0,2300.372527,2639.4,0,1,0,25360,0.85222,2.33169
TE-006996,2331.999937,2320.452,404.2,1,0,0,23934,0.91524,1.87258
TE-006997,2363.220922,2477.834595,1868.9,0,1,0,25778,0.90263,2.09347
TE-006998,2417.105175,2409.776871,2353,1,0,0,26298,0.89703,1.9277
TE-006999,2347.421012,2477.834595,265.9,1,0,0,21609,0.87589,2.06069
TE-007000,2371.33693,2420.506514,408.2,0,1,0,40378,0.88526,2.03498
TE-007001,2363.517172,2440.155246,229.6,0,0,1,26504,0.90035,1.98275
TE-007002,2324.758747,2381.27122,2162.4,0,0,1,35882,0.91473,2.3092
TE-007003,2372.392688,2350.789479,231.4,0,1,0,39964,0.89765,2.04433
TE-007004,2340.208547,2418.125559,2229.8,0,0,1,31041,0.89369,2.22837
TE-007005,2304.903794,2323.32636,1029.3,0,0,1,32583,0.90311,2.52473
TE-007006,2421.419866,2361.203303,932.8,1,0,0,40243,0.92846,1.82885
TE-007007,2371.441718,2300.372527,2089.8,0,0,1,30920,0.89409,2.08047
TE-007008,2363.220922,2409.861852,1495.7,1,0,0,21616,0.88884,2.1992
TE-007009,2405.630936,2478.807647,783.5,1,0,0,17720,0.86081,2.57975
TE-007010,2381.780508,2358.454781,1105.6,1,0,0,46023,0.88596,1.98655
TE-007011,2324.519959,2499.984463,827.6,1,0,0,39607,0.88202,1.64498
TE-007012,2384.808275,0,1671.8,0,1,0,23906,0.83893,1.72838
TE-007013,2360.369685,2435.903949,565,1,0,0,41835,0.86724,2.00697
TE-007014,2400.164778,2322.298305,323.4,0,1,0,24191,0.87009,1.97881
TE-007015,2391.87245,2376.58651,283.1,0,1,0,28315,0.89153,2.08473
TE-007016,2422.435157,2394.652159,133.5,1,0,0,36791,,1.8166
TE-007017,2268.785714,2392.271247,207,1,0,0,39675,0.88874,1.85462
TE-007018,2428.650697,2288.001041,181.7,1,0,0,22825,0.9314,1.94635
TE-007019,2379.670669,2323.32636,752.8,0,0,1,29304,0.89139,1.52
TE-007020,2304.903794,2416.13977,859.7,1,0,0,39710,0.88282,2.26349
TE-007021,2417.105175,2423.152774,714.8,1,0,0,35116,0.87277,2.16669
TE-007022,2399.973752,2440.931345,661.8,0,1,0,33607,0.93182,2.34505
TE-007023,2347.421012,2342.508207,410.4,1,0,0,-12458,0.9114,1.80562
TE-007024,2330.555271,2392.271247,2077.6,0,0,1,47500,0.88625,1.89707
TE-007025,2331.999937,0,1170.3,0,1,0,26217,0.91609,2.07997
TE-007026,2340.208547,2300.372527,558.8,1,0,0,39117,0.89796,2.50106
TE-007027,2371.441718,2394.652159,206.9,1,0,0,29166,0.88269,2.00982
TE-007028,2319.611823,2423.152774,675.2,0,1,0,23799,0.84077,2.19458
TE-007029,2343.524375,2449.516032,747.8,0,0,1,-39568,0.8726,2.1047
TE-007030,2330.211578,2358.126773,2867.8,0,1,0,25563,0.85613,1.72495
TE-007031,2347.323839,2477.834595,721.7,0,0,1,34040,0.88853,1.93623
TE-007032,2363.220922,2358.454781,1165.3,0,1,0,31206,0.90796,1.80033
TE-007033,2285.719116,2343.25078,821.4,0,1,0,28011,0.88988,2.04854
TE-007034,2360.475293,2418.125559,913,0,0,1,42491,0.89867,1.81702
TE-007035,2379.670669,2342.508207,904,0,0,1,36464,0.91116,2.15611
TE-007036,2398.948371,2295.4675,508.7,1,0,0,19333,0.88338,2.21313
TE-007037,2330.555271,0,2548.5,0,0,1,23621,0.89048,2.18399
TE-007038,2435.24564,2332.539852,631.3,0,1,0,38028,0.89103,2.23901
TE-007039,2304.903794,2409.861852,1347.9,0,0,1,35386,0.87475,2.10275
TE-007040,2324.519959,2320.498273,194.7,0,1,0,28573,0.87091,2.05539
TE-007041,2372.392688,2335.521141,1902.5,0,1,0,27622,0.88253,1.85008
TE-007042,2324.758747,2393.860138,1918,0,1,0,16259,0.91868,2.44426
TE-007043,2360.369685,2416.13977,446.5,1,0,0,36162,0.92212,2.01085
TE-007044,2384.808275,2420.506514,271.5,0,1,0,36536,0.89718,2.0926
TE-007045,2381.780508,2440.931345,652.2,1,0,0,32027,0.88115,1.60511
TE-007046,0,2438.853011,1250.1,1,0,0,5255,,2.10391
TE-007047,2337.423269,2409.776871,1605.7,0,0,1,34943,0.8668,2.45147
TE-007048,2352.858014,2360.440814,821.8,0,0,1,34445,0.87878,1.80753
TE-007049,2368.143591,2449.516032,325.2,1,0,0,23960,0.91869,1.71908
TE-007050,2362.030533,2438.853011,1670.2,0,1,0,42111,0.86228,2.08821
TE-007051,2337.423269,2393.860138,2117.9,1,0,0,39788,0.84065,1.91264
TE-007052,0,2319.803941,391.1,0,0,1,37105,0.86789,1.95868
TE-007053,2341.754674,2314.56563,830.5,1,0,0,37220,0.92102,1.81463
TE-007054,2381.275964,2258.60468,948.4,1,0,0,38272,0.90826,1.75331
TE-007055,2372.392688,0,535.6,1,0,0,26759,0.88978,2.16589
TE-007056,2362.030533,2322.298305,691,1,0,0,35968,0.90954,2.25198
TE-007057,2417.105175,2438.853011,1877.3,1,0,0,26288,0.86443,2.2768
TE-007058,0,2348.170183,2257.6,0,1,0,41029,0.87804,1.76091
TE-007059,2405.200865,2499.984463,1504.4,1,0,0,31302,0.90092,1.88075
TE-007060,2405.630936,2401.643216,1460.3,0,0,1,20791,0.87196,1.85754
TE-007061,2319.611823,2409.861852,1539.4,1,0,0,33114,0.90784,2.26284
TE-007062,2324.758747,2322.298305,1694.2,1,0,0,18993,0.9066,1.93942
TE-007063,2379.670669,2409.861852,295.7,0,1,0,25961,0.82342,2.02424
TE-007064,2330.211578,2381.27122,498.3,1,0,0,15569,0.85173,1.906
TE-007065,2363.220922,2358.454781,1178.4,1,0,0,29358,0.84448,1.99395
TE-007066,2379.670669,2449.516032,1640.5,1,0,0,34303,0.86114,2.11314
TE-007067,0,2440.931345,602.1,1,0,0,32807,0.85692,2.26756
TE-007068,2343.524375,2393.860138,2459.7,1,0,0,27303,0.82812,2.0758
TE-007069,2343.524375,2416.177713,1004.3,1,0,0,24527,0.81931,2.12423
TE-007070,2400.164778,2314.794916,2982.2,1,0,0,32821,0.8423,2.1367
TE-007071,2343.524375,2361.203303,527,1,0,0,24390,0.85534,2.08229
TE-007072,2343.524375,0,695.1,1,0,0,36595,0.83794,2.28706
TE-007073,2371.441718,2440.931345,353.7,0,1,0,27951,,2.00314
TE-007074,2304.903794,2395.681045,1511.9,1,0,0,40515,0.82058,2.28988
TE-007075,2399.973752,2416.177713,874,0,1,0,32166,0.82658,1.80294
TE-007076,2347.323839,2350.789479,590.6,0,1,0,18556,0.8521,1.93791
TE-007077,2405.630936,0,1006.4,0,1,0,22527,0.80223,2.02683
TE-007078,0,2478.807647,634.4,1,0,0,42714,0.81968,2.09178
TE-007079,0,2300.372527,2062.9,1,0,0,25781,0.82018,1.78848
TE-007080,2391.87245,2348.170183,350.3,1,0,0,28570,0.78398,2.23348
TE-007081,2417.105175,2344.086786,2915,1,0,0,38217,0.8401,2.07274
TE-007082,2340.208547,2431.125135,1711.6,0,0,1,28482,0.82511,1.90108
TE-007083,2405.200865,2416.177713,487.2,0,1,0,35396,0.82103,2.47728
TE-007084,2324.758747,2361.203303,475.5,0,1,0,30529,0.84092,1.87042
TE-007085,2324.519959,2343.268614,655,0,0,1,35534,0.81441,1.99568
TE-007086,2381.275964,2361.203303,350.3,0,0,1,32860,0.88751,1.50878
TE-007087,2337.423269,2348.170183,883.5,1,0,0,25290,0.81583,1.94693
TE-007088,2340.208547,2449.516032,2799.2,1,0,0,42100,0.87047,2.39261
TE-007089,2371.33693,2342.508207,1125.5,1,0,0,33395,0.81147,2.52423
TE-007090,2373.978362,2395.681045,1441.6,1,0,0,37877,0.84531,1.95157
TE-007091,2393.746127,0,1089.3,0,0,1,43568,0.84657,1.83795
TE-007092,2347.323839,2394.652159,718.1,1,0,0,40185,0.83865,2.17852
TE-007093,2360.343076,2360.440814,493.3,0,0,1,43322,0.79312,1.99364
TE-007094,2386.745584,2343.25078,678.6,0,0,1,27456,0.82272,1.86002
TE-007095,2435.651745,2401.643216,1801,1,0,0,39219,0.79381,2.02756
TE-007096,2405.630936,2320.452,1126.1,1,0,0,37550,0.80702,2.30057
TE-007097,2381.275964,2396.610566,745.1,1,0,0,36923,0.80875,1.65792
TE-007098,2360.369685,2373.732961,896.6,0,1,0,20212,0.81066,1.86515
TE-007099,2399.973752,2392.271247,790.7,1,0,0,47500,0.85344,2.2193
