pickup,delivery,distance,D,F,R,weight,date,mes,market_index,quote_signal
2400.164778,2363.220922,399.1,1,0,0,21483,4,6,1.3693,2.25057
2417.105175,2391.87245,1033.9,1,0,0,34303,4,6,1.37672,2.09422
2362.030533,2393.746127,1981.4,1,0,0,28515,4,6,1.31711,2.0532
2362.895358,2362.030533,2679.8,0,0,1,46052,4,6,1.37572,2.20639
2300.557875,2324.758747,809.1,1,0,0,31234,4,6,1.32826,2.10586
2428.650697,2386.745584,896.6,1,0,0,38479,4,6,1.37948,2.20604
2405.630936,2381.275964,398.9,1,0,0,23816,4,6,1.39462,2.27016
2436.782429,2405.630936,676.1,0,0,1,26749,4,6,1.35522,2.38583
2363.517172,2435.651745,210.8,1,0,0,39783,4,6,1.35408,2.68651
2364.243526,2402.475076,827.8,0,0,1,40104,4,6,1.3908,2.51772
2341.754674,2324.758747,1264.3,0,0,1,36014,4,6,1.3777,2.33399
2381.780508,2386.745584,503.3,0,1,0,38321,4,6,1.33611,2.51994
2371.33693,2417.105175,427.7,1,0,0,32210,4,6,1.3738,2.21242
2364.243526,2360.369685,412.1,0,0,1,41621,4,6,1.39606,2.92805
2364.243526,2343.524375,431.8,1,0,0,29332,4,6,1.42626,2.33871
2287.469184,2364.243526,726,1,0,0,39756,4,6,1.35842,2.3193
2304.903794,2399.973752,432.9,0,1,0,45603,4,6,1.3163,2.54064
2415.371339,2384.808275,2686.9,1,0,0,31291,4,6,1.37521,1.97202
2398.948371,2345.354121,919.7,0,0,1,40617,4,6,1.37776,2.459
2324.758747,2421.419866,619.7,1,0,0,42572,4,6,1.33238,2.34612
2371.33693,2421.419866,1994,1,0,0,46719,4,6,1.36598,1.99625
2421.419866,2287.469184,300.4,0,0,1,40737,4,6,1.43638,3.01714
2364.243526,2398.948371,626.4,1,0,0,46408,4,6,1.35376,2.32427
2352.858014,2400.164778,961.7,0,1,0,29446,4,6,1.34124,2.40074
2347.421012,2360.343076,1372.8,0,0,1,32129,4,6,1.35578,2.33355
2381.780508,2360.343076,1057.6,1,0,0,37033,4,6,1.36552,2.17804
2371.441718,2422.435157,192.5,0,1,0,26034,4,6,1.34339,2.86428
2287.469184,2324.758747,333.8,0,0,1,28108,4,6,1.37126,2.78586
2363.517172,2285.719116,403.1,1,0,0,25945,4,6,1.41752,2.30312
2337.423269,2381.275964,751.9,0,0,1,37988,4,6,1.3485,2.58874
2437.607814,2402.475076,1084.9,0,1,0,31297,4,6,1.33407,2.39615
2368.143591,2373.978362,2634.7,0,0,1,34363,4,6,1.35074,2.11021
2368.143591,2327.602075,1019.2,1,0,0,24175,4,6,1.35902,2.04587
2381.275964,2352.858014,1006.1,0,1,0,26227,4,6,1.35657,2.21515
2371.441718,2436.782429,659.5,1,0,0,26998,4,6,1.36472,2.13851
2330.211578,2268.785714,1868,1,0,0,30856,4,6,1.36777,1.96928
2384.808275,2436.782429,746,1,0,0,22442,4,6,1.36749,2.0844
2363.517172,2319.611823,852.1,1,0,0,35547,4,6,1.36932,2.15884
2381.275964,2405.630936,394.3,1,0,0,37451,4,6,1.37104,2.52764
2340.208547,2324.758747,2055.4,1,0,0,39056,4,6,1.40311,2.14378
2319.611823,2384.808275,390.8,0,1,0,28685,4,6,1.34977,2.46926
2285.719116,2435.651745,453.2,1,0,0,46255,4,6,1.35281,2.39303
2372.242708,2402.475076,1258.3,1,0,0,16925,4,6,1.32386,1.90999
2363.220922,2400.164778,396.4,1,0,0,23372,4,6,1.38615,2.32029
2341.228856,2415.371339,2065.3,1,0,0,25332,4,6,1.38306,1.91118
2341.754674,2364.243526,861.6,1,0,0,46914,4,6,1.34186,2.2168
2437.607814,2435.651745,1762.2,0,1,0,22129,4,6,1.39448,2.1566
2381.275964,2341.754674,1194.1,1,0,0,41047,4,6,1.31005,2.0103
2268.785714,2400.164778,2084.4,1,0,0,32927,4,6,1.38088,2.05365
2343.524375,2381.275964,892.3,0,0,1,31295,4,6,1.34355,2.41632
2417.105175,2381.780508,1002.3,1,0,0,28638,4,6,1.33531,1.98144
2393.746127,2384.808275,1026.2,0,0,1,30553,4,6,1.36034,2.47851
2363.220922,2405.200865,1206.2,1,0,0,38867,4,6,1.37872,2.23973
2393.746127,2345.354121,800.2,1,0,0,18925,4,6,1.37852,2.04308
2363.517172,2400.164778,2167.7,1,0,0,29247,4,6,1.41895,1.99435
2399.973752,2384.808275,616.6,0,1,0,33353,4,6,1.38261,2.43674
2347.421012,2360.369685,1000.8,1,0,0,23737,4,6,1.38617,1.94308
2436.782429,2417.105175,876.6,1,0,0,22220,4,6,1.35321,1.98955
2399.973752,2360.369685,770,1,0,0,31888,4,6,1.35177,2.0788
2364.243526,2330.211578,1939,1,0,0,44121,4,6,1.372,2.05916
2324.758747,2285.719116,689,1,0,0,28250,4,6,1.3601,2.18409
2340.208547,2319.611823,2834.3,0,1,0,25891,4,6,1.35768,2.03332
2381.275964,2330.555271,1645.4,0,1,0,38608,4,6,1.34493,2.24625
2341.754674,2347.421012,1017.8,1,0,0,31152,4,6,1.35421,2.03629
2330.211578,2363.220922,311.4,0,1,0,29187,4,6,1.34563,2.63798
2360.343076,2371.441718,892.7,1,0,0,18778,4,6,1.41915,2.11803
2363.220922,2300.557875,2560.8,1,0,0,18178,4,6,1.37919,1.81251
2345.88247,2327.602075,832.8,1,0,0,22225,4,6,1.39708,2.09668
2363.220922,2393.746127,1613.8,1,0,0,45295,4,6,1.40316,2.07744
2435.24564,2405.630936,192.1,0,1,0,37102,4,6,1.34491,3.00939
2300.557875,2345.88247,300.5,1,0,0,33405,4,6,1.35298,2.47577
2362.030533,2345.88247,2795.3,1,0,0,44315,4,6,1.35131,1.91369
2352.858014,2405.630936,1086.7,1,0,0,32889,4,6,1.3765,2.14213
2341.228856,2435.651745,583.7,0,1,0,19013,4,6,1.39576,2.45883
2341.754674,2384.808275,324.1,0,0,1,30480,4,6,1.36397,2.62871
2330.555271,2372.242708,2125.1,0,1,0,29749,4,6,1.38806,2.06916
2402.475076,2285.719116,980.4,0,1,0,23397,4,6,1.40051,2.31206
2319.611823,2352.858014,1935.9,1,0,0,44865,4,6,1.35759,1.98911
2292.950558,2304.903794,2240.5,1,0,0,28955,4,6,1.34268,1.85029
2381.275964,2331.999937,998.3,1,0,0,39996,4,6,1.3469,2.24432
2381.780508,2340.208547,2053.7,1,0,0,27923,4,6,1.36727,1.95175
2327.602075,2341.754674,1071.5,0,0,1,37353,4,6,1.40569,2.44941
2437.607814,2381.275964,1237.1,1,0,0,47500,4,6,1.36414,2.11879
2364.243526,2381.275964,453.3,1,0,0,43444,4,6,1.36286,2.36953
2400.164778,2436.782429,2255.5,0,1,0,35178,4,6,1.37926,2.07027
2363.517172,2436.782429,698.4,0,0,1,43474,4,6,1.38737,2.50663
2324.758747,2391.87245,809,0,1,0,33500,4,6,1.3886,2.38838
2368.143591,2372.392688,1078.8,1,0,0,-36687,4,6,1.38634,2.08646
2362.030533,2324.758747,2225.4,1,0,0,45860,4,6,1.33084,2.15043
2417.105175,2345.354121,766.7,1,0,0,33986,4,6,1.37592,2.03192
2360.343076,2292.950558,1129.6,0,0,1,19231,4,6,1.35841,2.29474
2343.524375,2381.275964,891.3,1,0,0,33541,4,6,1.38216,2.11602
2331.999937,2347.421012,1413.2,1,0,0,21580,4,6,1.3996,1.97
2360.343076,2300.557875,1486.9,0,0,1,25308,4,6,1.37524,2.3425
2286.313212,2384.808275,1278.7,1,0,0,34959,4,6,1.34665,2.07492
2402.475076,2300.557875,1244.3,1,0,0,29515,4,6,1.38017,2.10336
2399.973752,2345.354121,91.8,1,0,0,26398,4,6,1.42113,2.6951
2402.475076,2364.243526,814.5,0,0,1,25338,4,6,1.34378,2.39147
2422.435157,2363.220922,2074.2,1,0,0,25965,4,6,1.41495,1.9421
2371.33693,2364.243526,1050.7,0,0,1,28988,4,6,1.42488,2.19526
2319.611823,2495.500445,807.4,1,0,0,31152,4,6,1.40997,2.11519
2360.475293,2341.754674,131.2,1,0,0,47500,4,6,1.40281,2.78435
2381.275964,2364.243526,452.3,1,0,0,32824,4,6,1.38219,2.33877
2371.441718,2319.611823,882.1,1,0,0,40218,4,6,1.3771,2.0608
2362.895358,2398.948371,1067.2,0,1,0,39410,4,6,1.36653,2.33926
2428.650697,2379.670669,1993.9,1,0,0,40998,4,6,1.37739,2.10448
2402.475076,2373.978362,1705.3,1,0,0,34858,4,6,1.37363,2.07857
2398.948371,2428.650697,1578.1,1,0,0,24198,4,6,1.35655,2.01067
2398.948371,2319.611823,1288.4,1,0,0,32117,4,6,1.35384,1.99456
2381.780508,2287.469184,754.1,1,0,0,32161,4,6,1.39004,2.25716
2371.441718,2398.948371,408.4,1,0,0,27229,4,6,1.3295,2.44379
2360.343076,2360.475293,1832.4,1,0,0,36012,4,6,1.38987,2.04141
2400.164778,2340.208547,429.7,1,0,0,30767,4,6,1.36591,2.29554
2421.419866,2287.469184,282.6,0,0,1,43332,4,6,1.36,3.01138
2422.435157,2386.745584,289.8,1,0,0,23656,4,6,1.41005,2.34774
2379.670669,2368.143591,1746.9,1,0,0,25718,4,6,1.39079,1.97913
2319.611823,2360.343076,1815,0,0,1,43143,4,6,1.33438,2.29655
2278.068216,2343.524375,2028.3,0,1,0,27008,4,6,1.40202,2.17107
2422.435157,2327.602075,248.1,1,0,0,37927,4,6,1.35503,2.69642
2287.469184,2371.33693,1778.8,1,0,0,30108,4,6,1.39833,1.8759
2402.475076,2384.808275,1360.2,0,0,1,47500,4,6,1.32309,2.40875
2495.500445,2371.441718,303.2,1,0,0,17576,4,6,1.3816,2.47513
2381.780508,2363.517172,417.3,1,0,0,27693,4,6,1.35813,2.25137
2398.948371,2360.475293,1373.3,1,0,0,31294,4,6,1.34554,2.17844
2324.519959,2399.973752,661.4,1,0,0,33319,4,6,1.34725,2.21695
2371.33693,2437.607814,2484.1,0,0,1,28718,4,6,1.3928,2.09502
2376.175448,2347.323839,1658.5,1,0,0,41673,4,6,1.40337,2.07071
2379.670669,2363.220922,1234.1,1,0,0,45943,4,6,1.4036,2.17031
2405.630936,2415.371339,1992.2,1,0,0,29196,4,6,1.35825,1.93041
2422.435157,2362.895358,597,0,0,1,22942,4,6,1.37616,2.28735
2436.782429,2384.808275,752.1,1,0,0,17824,4,6,1.38623,2.10033
2399.973752,2300.557875,728.3,0,0,1,31923,4,6,1.37007,2.34975
2285.719116,2363.220922,2079.2,0,0,1,28228,4,6,1.35824,2.13057
2324.758747,2398.948371,318.2,1,0,0,27656,4,6,1.35116,2.57815
2391.87245,2437.607814,1351.7,1,0,0,32250,4,6,1.36121,2.09449
2400.164778,2363.517172,2146,1,0,0,24844,4,6,1.34852,1.89166
2363.517172,2319.611823,875.9,1,0,0,26329,4,6,1.37943,2.06582
2398.948371,2300.557875,1026.5,1,0,0,35069,4,6,1.38714,2.17422
2352.858014,2341.754674,2141.2,1,0,0,30513,4,6,1.38188,1.99167
2417.105175,2363.220922,2820.3,1,0,0,37257,4,6,1.34939,1.92152
2364.243526,2391.87245,506.7,0,0,1,41520,5,6,1.38116,2.66009
2415.371339,2363.220922,376.4,0,1,0,27185,5,6,1.36247,2.57932
2399.973752,2384.808275,608.7,1,0,0,32436,5,6,1.42697,2.17848
2381.780508,2363.517172,418,0,1,0,35702,5,6,1.39992,2.58486
2352.858014,2373.978362,1078.2,1,0,0,18982,5,6,1.38693,1.98762
2417.105175,2341.754674,70,1,0,0,20186,5,6,1.42636,2.7869
2379.670669,2347.421012,1205.9,0,0,1,27007,5,6,1.38871,2.31591
2368.143591,2399.973752,706.6,1,0,0,23283,5,6,1.42337,2.05923
2393.746127,2405.630936,282.4,1,0,0,17316,5,6,1.37825,2.55621
2400.164778,2287.469184,1669.2,0,1,0,30928,5,6,1.39396,2.17282
2372.242708,2330.211578,2136,0,0,1,34030,5,6,1.41044,2.20141
2347.421012,2437.607814,1551.6,1,0,0,20100,5,6,1.39568,1.9926
2330.211578,2304.903794,2457.3,1,0,0,38328,5,6,1.37338,1.94726
2379.670669,2381.780508,914.7,1,0,0,36005,5,6,1.41343,2.3095
2363.220922,2368.143591,2787.1,0,1,0,27472,5,6,1.39086,2.00146
2352.858014,2337.423269,1245.3,0,1,0,41031,5,6,1.4279,2.35886
2345.354121,2379.670669,1219.3,1,0,0,30473,5,6,1.37563,2.06574
2337.423269,2384.808275,821.1,0,1,0,26237,5,6,1.40608,2.29565
2399.973752,2376.175448,1057.8,1,0,0,47500,5,6,1.37532,2.14411
2417.105175,2391.87245,1039.2,0,0,1,13836,5,6,1.34793,2.24644
2364.243526,2391.87245,501.8,0,0,1,21358,5,6,1.37665,2.54689
2405.630936,2287.469184,526.2,1,0,0,32519,5,6,1.37185,2.35682
2345.88247,2364.243526,547.6,0,1,0,36650,5,6,1.39017,2.42023
2415.590078,2495.500445,533.1,1,0,0,27554,5,6,1.37303,2.31229
2360.343076,2435.651745,1100.7,0,1,0,21555,5,6,1.40204,2.23616
2386.745584,2287.469184,813.6,0,0,1,31643,5,6,1.3962,2.53322
2285.719116,2368.143591,758.4,1,0,0,31205,5,6,1.41321,2.19103
2352.858014,2381.780508,1144.2,1,0,0,32801,5,6,1.38219,2.16372
2331.999937,2371.441718,973.6,0,0,1,40526,5,6,1.4053,2.55405
2330.211578,2340.208547,500.8,1,0,0,20968,5,6,1.41637,2.27808
2287.469184,2362.030533,1943.7,0,0,1,23081,5,6,1.41197,2.28869
2352.858014,2435.651745,1444.3,0,1,0,36633,5,6,1.37306,2.33782
2337.423269,2428.650697,1300.3,1,0,0,11539,5,6,1.39885,2.01206
2331.999937,2341.228856,986.9,0,0,1,29246,5,6,1.38186,2.43772
2300.557875,2437.607814,2066,0,1,0,47500,5,6,1.35991,2.20568
2415.371339,2285.719116,2203,1,0,0,31635,5,6,1.41938,1.95555
2324.758747,2345.88247,948.3,1,0,0,21096,5,6,1.36602,2.11951
2386.745584,2436.782429,654.3,1,0,0,34798,5,6,1.38485,2.17756
2399.973752,2381.275964,396.2,0,1,0,20280,5,6,1.40921,2.48319
2421.419866,2405.200865,297.8,1,0,0,25420,5,6,1.36073,2.6059
2278.068216,2341.754674,2505,0,0,1,28996,5,6,1.38549,2.1762
2341.754674,2381.275964,1164,1,0,0,35453,5,6,1.34403,2.13099
2381.275964,2360.369685,764.2,1,0,0,32732,5,6,1.42419,2.25596
2330.211578,2402.475076,1313,0,0,1,37556,5,6,1.38806,2.41864
2345.88247,2399.973752,568.8,1,0,0,25030,5,6,1.3822,2.07876
2362.030533,2360.343076,1623.1,0,1,0,35326,5,6,1.41514,2.30797
2278.068216,2337.423269,1699,0,0,1,32002,5,6,1.40328,2.41753
2417.105175,2376.175448,289,0,1,0,25783,5,6,1.35108,2.56943
2324.519959,2415.371339,2356.6,1,0,0,28338,5,6,1.4163,1.93174
2345.354121,2341.754674,777.2,1,0,0,19056,5,6,1.3728,1.94702
2400.164778,2352.858014,973.9,1,0,0,24055,5,6,1.37004,2.12906
2371.33693,2347.421012,956.8,0,1,0,22786,5,6,1.40221,2.11395
2278.068216,2371.33693,2605.5,0,0,1,33927,5,6,1.39061,2.14399
2340.208547,2435.24564,2162.7,1,0,0,47500,5,6,1.33026,2.00927
2324.519959,2347.323839,870.9,1,0,0,42048,5,6,1.36392,2.20704
2364.243526,2363.517172,198.4,0,1,0,23790,5,6,1.39591,2.78423
2278.068216,2368.143591,2465.2,0,1,0,18557,5,6,1.39986,2.02266
2341.754674,2287.469184,1489.7,1,0,0,37358,5,6,1.40869,2.06007
2368.143591,2391.87245,1014.2,0,1,0,33765,5,6,1.42576,2.2202
2324.758747,2391.87245,822.8,0,1,0,36550,5,6,1.38561,2.45104
2363.220922,2330.555271,112.1,1,0,0,43106,5,6,1.38849,2.96156
2372.242708,2337.423269,991.9,0,1,0,29497,5,6,1.39794,2.23554
2384.808275,2363.220922,2587.7,1,0,0,45847,5,6,1.35815,2.00466
2399.973752,2368.143591,729.6,0,0,1,15872,5,6,1.35525,2.2136
2402.475076,2340.208547,1724.8,1,0,0,22179,5,6,1.43743,2.03046
2345.354121,2371.441718,571.3,0,1,0,30800,5,6,1.38781,2.39064
2360.343076,2285.719116,1197.8,1,0,0,14113,5,6,1.41729,2.05663
2347.421012,2287.469184,1161.7,1,0,0,44581,5,6,1.36702,2.20872
2360.343076,2364.243526,1091.4,0,1,0,34221,5,6,1.39121,2.27603
2345.88247,2341.754674,327.1,1,0,0,34610,5,6,1.43508,2.44395
2352.858014,2398.948371,829.5,1,0,0,42677,5,6,1.44061,2.33909
2319.611823,2376.175448,671.2,0,1,0,28275,5,6,1.41398,2.40844
2287.469184,2495.500445,702.2,0,0,1,15581,5,6,1.40824,2.48394
2319.611823,2384.808275,385.3,1,0,0,31975,5,6,1.42298,2.25091
2398.948371,2384.808275,1142.1,1,0,0,36485,5,6,1.35571,2.15357
2364.243526,2278.068216,1724.1,0,0,1,39383,5,6,1.35934,2.36332
2360.343076,2340.208547,1497.3,1,0,0,34237,5,6,1.40604,2.10265
2364.243526,2287.469184,751.7,1,0,0,28294,5,6,1.43274,2.28126
2337.423269,2381.780508,702.6,0,0,1,31483,5,6,1.40235,2.6496
2371.441718,2381.275964,438.3,1,0,0,19932,5,6,1.38698,2.37656
2347.323839,2435.651745,808.8,1,0,0,35129,5,6,1.40774,2.27624
2398.948371,2405.630936,377.3,0,1,0,20664,5,6,1.38539,2.73415
2345.88247,2337.423269,848.5,0,0,1,32223,5,6,1.41144,2.47802
2337.423269,2379.670669,869.1,0,0,1,29372,5,6,1.38722,2.41944
2415.371339,2368.143591,2918.2,0,0,1,43078,5,6,1.36552,2.12027
2373.978362,2495.500445,1933.3,1,0,0,41868,5,6,1.40018,2.03263
2422.435157,2363.517172,216.1,0,1,0,43311,5,6,1.3783,2.9763
2415.371339,2360.343076,1215,1,0,0,47300,5,6,1.41599,2.26837
2278.068216,2391.87245,1435.5,1,0,0,29820,5,6,1.33372,2.04139
2415.590078,2363.220922,1656.1,1,0,0,44344,5,6,1.38666,2.09024
2360.369685,2421.419866,833.7,1,0,0,35222,5,6,1.39996,2.2769
2381.780508,2330.211578,1817.4,0,0,1,36907,5,6,1.40048,2.2952
2362.030533,2398.948371,1999,1,0,0,26302,5,6,1.36164,2.00284
2379.670669,2347.421012,1206.1,0,1,0,16838,5,6,1.37723,2.24203
2400.164778,2384.808275,2785.7,1,0,0,38247,5,6,1.37084,1.92753
2400.164778,2343.524375,2592,1,0,0,30029,5,6,1.3423,1.86199
2415.371339,2436.782429,2211.1,0,0,1,39051,5,6,1.33867,2.17358
2364.243526,2360.369685,428.4,1,0,0,21359,5,6,1.39846,2.24339
2405.630936,2371.33693,1270.5,1,0,0,36812,5,6,1.40263,2.10193
2364.243526,2415.371339,2157.8,1,0,0,29424,5,6,1.37502,1.85056
2400.164778,2384.808275,2747.7,1,0,0,39565,5,6,1.42318,1.95588
2324.519959,2368.143591,750.7,1,0,0,31233,5,6,1.39446,2.21233
2363.220922,2287.469184,1667.9,1,0,0,35750,5,6,1.38223,2.04934
2341.228856,2364.243526,709.7,1,0,0,24690,5,6,1.42842,2.09974
2337.423269,2373.978362,2238.4,0,0,1,,5,6,1.41189,2.07708
2372.392688,2341.754674,1156.1,0,1,0,47221,5,6,1.38542,2.3334
2352.858014,2421.419866,707.2,1,0,0,37198,5,6,1.42332,2.34288
2400.164778,2381.275964,1925.4,1,0,0,32038,5,6,1.42101,2.00396
2330.211578,2337.423269,1911.6,1,0,0,39310,5,6,1.39024,2.02028
2381.275964,2400.164778,1903.9,1,0,0,25620,5,6,1.39881,1.99019
2371.441718,2360.369685,332.4,0,0,1,30318,5,6,1.41318,2.83861
2352.858014,2435.24564,1178,0,0,1,15597,5,6,1.40622,2.21999
2341.754674,2417.105175,70.9,0,0,1,36313,5,6,1.40786,3.36866
2384.808275,2437.607814,2139.2,1,0,0,32550,5,6,1.3989,1.94751
2324.758747,2422.435157,462.9,1,0,0,30063,5,6,1.29024,2.29762
2363.517172,2415.371339,2106.4,0,1,0,29427,5,6,1.4056,2.17029
2368.143591,2352.858014,1980.7,1,0,0,28599,5,6,1.39049,1.89435
2364.243526,2415.371339,2134.3,1,0,0,28918,5,6,1.38696,1.94939
2435.651745,2428.650697,993.3,0,0,1,44047,5,6,1.35551,2.35971
2360.343076,2352.858014,517.3,0,1,0,40525,5,6,1.37487,2.73999
2364.243526,2285.719116,266.3,0,0,1,23256,5,6,1.44704,2.71538
2300.557875,2435.651745,419.8,1,0,0,30931,5,6,1.3579,2.25199
2381.275964,2364.243526,452.2,1,0,0,47500,5,6,1.34675,2.45366
2324.758747,2363.220922,1913.5,1,0,0,29907,5,6,1.44159,2.09269
2384.808275,2352.858014,1850.4,1,0,0,29277,5,6,1.39578,1.97583
2371.33693,2415.371339,3047.9,0,0,1,26133,5,6,1.36022,2.03041
2435.651745,2400.164778,2348.2,1,0,0,30399,5,6,1.39934,1.96457
2368.143591,2340.208547,3000.6,0,0,1,31681,5,6,1.39673,2.1997
2372.392688,2436.782429,654.4,1,0,0,26272,5,6,1.40566,2.13237
2287.469184,2330.211578,1427.1,1,0,0,24001,5,6,1.43136,1.98108
2415.371339,2363.517172,2071.8,1,0,0,40420,5,6,1.44118,2.10342
2368.143591,2405.200865,1901.6,0,0,1,26093,5,6,1.3699,2.27482
2287.469184,2324.758747,343.1,0,1,0,47230,5,6,1.40696,2.91473
2405.630936,2379.670669,758.5,1,0,0,32791,5,6,1.3751,2.36117
2360.369685,2384.808275,698.4,0,1,0,38045,5,6,1.41098,2.37379
2319.611823,2371.441718,892.9,0,0,1,22547,5,6,1.41496,2.24337
2379.670669,2435.651745,1060.5,1,0,0,24120,5,6,1.36407,2.06323
2287.469184,2415.590078,173.6,0,0,1,31865,5,6,1.39338,3.21072
2324.758747,2345.88247,946.9,1,0,0,26270,5,6,1.38608,2.08422
2363.220922,2435.651745,2292.4,1,0,0,32221,5,6,1.37536,1.99908
2360.475293,2398.948371,1334.8,0,0,1,,5,6,1.36184,2.32495
2436.782429,2393.746127,844.3,0,1,0,17285,5,6,1.34126,2.21567
2372.392688,2327.602075,246,0,0,1,27794,5,6,1.38557,3.0162
2405.630936,2435.651745,346,0,0,1,22909,5,6,1.37845,2.67994
2360.369685,2381.275964,744.3,0,1,0,39390,5,6,1.44108,2.42477
2360.369685,2345.88247,762.5,1,0,0,6529,5,6,1.43715,2.09946
2360.343076,2363.517172,943.9,0,0,1,32096,5,6,1.39534,2.49825
2363.517172,2300.557875,586.6,1,0,0,21346,5,6,1.37992,2.23528
2368.143591,2398.948371,1304,1,0,0,21268,5,6,1.38574,2.03807
2372.242708,2405.630936,728.1,0,0,1,30026,5,6,1.37632,2.36521
2292.950558,2364.243526,1851.8,1,0,0,23255,5,6,1.35594,1.94563
2393.746127,2363.220922,1669,0,0,1,29126,6,6,1.34393,2.29325
2400.164778,2278.068216,590,1,0,0,32745,6,6,1.33979,2.31123
2393.746127,2341.228856,620,1,0,0,33950,6,6,1.33935,2.3754
2379.670669,2347.421012,1230.1,1,0,0,43865,6,6,1.3836,2.11755
2343.524375,2417.105175,606.9,1,0,0,45843,6,6,1.34141,2.22248
2285.719116,2324.758747,690.4,1,0,0,23159,6,6,1.30491,2.1342
2331.999937,2400.164778,1174.1,1,0,0,40543,6,6,1.33719,2.14929
2362.030533,2405.200865,1590.7,0,0,1,38413,6,6,1.39036,2.364
2379.670669,2415.371339,1208.8,1,0,0,33378,6,6,1.33247,2.15586
2364.243526,2384.808275,538.7,1,0,0,29298,6,6,1.35503,2.21579
2398.948371,2341.228856,508.1,1,0,0,10969,6,6,1.35698,2.36064
2435.651745,2386.745584,135.4,0,0,1,15435,6,6,1.348,3.06141
2376.175448,2402.475076,1782.4,1,0,0,37574,6,6,1.31934,2.09126
2363.220922,2343.524375,2491.9,0,1,0,36741,6,6,1.34221,2.18057
2331.999937,2360.343076,121.5,1,0,0,25008,6,6,1.37692,2.87592
2402.475076,2360.369685,725.5,0,0,1,24947,6,6,1.33998,2.4937
2386.745584,2372.392688,453.9,1,0,0,28418,6,6,1.3438,2.35122
2304.903794,2345.88247,271.5,0,0,1,36070,6,6,1.37596,2.78233
2405.630936,2436.782429,684.7,1,0,0,31650,6,6,1.37449,2.21352
2352.858014,2363.220922,838.6,1,0,0,25676,6,6,1.3458,2.12144
2421.419866,2398.948371,428.4,0,1,0,34123,6,6,,2.74915
2347.323839,2405.630936,517.5,0,0,1,31293,6,6,1.38197,2.7
2304.903794,2360.369685,871,0,1,0,37532,6,6,1.38206,2.36129
2391.87245,2363.517172,597.7,0,1,0,25775,6,6,1.33206,2.33213
2360.343076,2340.208547,1481.1,1,0,0,34825,6,6,1.33724,2.09695
2405.630936,2368.143591,999.7,0,0,1,34352,6,6,1.37833,2.33573
2362.895358,2319.611823,274.4,0,1,0,44132,6,6,1.35063,2.74303
2384.808275,2391.87245,883.7,1,0,0,39003,6,6,1.32495,2.11097
2368.143591,2399.973752,726.5,1,0,0,32574,6,6,1.34264,2.17771
2436.782429,2371.33693,861.8,1,0,0,27455,6,6,1.33429,1.95433
2373.978362,2428.650697,3085.4,1,0,0,28630,6,6,1.31882,1.85046
2360.475293,2391.87245,1091.9,1,0,0,26619,6,6,1.34156,1.97298
2268.785714,2373.978362,2103.5,1,0,0,34693,6,6,1.29236,1.94376
2415.371339,2347.323839,1519.7,0,1,0,42416,6,6,1.31497,2.29021
2347.323839,2398.948371,212.4,0,0,1,36766,6,6,1.35482,3.13375
2347.421012,2362.895358,685.7,0,1,0,27250,6,6,1.41299,2.17248
2400.164778,2345.88247,2740,1,0,0,31280,6,6,1.37319,1.82684
2362.030533,2495.500445,2152.8,1,0,0,45455,6,6,1.32743,1.9766
2393.746127,2371.33693,1514.4,0,0,1,32720,6,6,1.30956,2.25589
2371.441718,2372.392688,178.1,0,0,1,21122,6,6,1.30609,2.95659
2347.421012,2341.228856,1278.8,1,0,0,34839,6,6,1.36157,2.11786
2304.903794,2436.782429,507.5,0,0,1,27083,6,6,1.28879,2.46169
2324.758747,2495.500445,558.8,0,0,1,18436,6,6,1.36116,2.51779
2362.030533,2398.948371,1986.8,0,1,0,40657,6,6,1.32034,2.30022
2368.143591,2372.392688,1058.2,1,0,0,36121,6,6,1.34471,2.09444
2371.441718,2341.754674,1014.9,1,0,0,34468,6,6,1.38425,2.13831
2372.392688,2372.242708,727.8,0,0,1,26207,6,6,1.37247,2.38287
2422.435157,2417.105175,905.9,1,0,0,29049,6,6,1.31915,2.04964
2360.369685,2415.371339,2253.9,0,0,1,32178,6,6,1.34094,2.16432
2437.607814,2363.220922,542,1,0,0,35846,6,6,1.37309,2.36539
2391.87245,2347.323839,759.8,1,0,0,28338,6,6,1.3893,2.18571
2343.524375,2319.611823,737,0,0,1,27862,6,6,1.3048,2.39044
2373.978362,2436.782429,1971.4,1,0,0,25317,6,6,1.37078,1.86833
2360.343076,2363.517172,945.7,0,0,1,27761,6,6,1.34402,2.50243
2398.948371,2405.630936,379,1,0,0,35261,6,6,1.37205,2.52849
2340.208547,2287.469184,1877.1,0,1,0,37010,6,6,1.35592,2.26106
2400.164778,2437.607814,756.7,0,1,0,16292,6,6,1.359,2.25707
2363.220922,2345.354121,2156.7,0,0,1,47500,6,6,1.36111,2.32116
2398.948371,2386.745584,701.2,1,0,0,29128,6,6,1.30253,2.22227
2379.670669,2324.758747,706.5,1,0,0,24294,6,6,1.38154,2.22869
2345.88247,2345.354121,546.7,1,0,0,27872,6,6,1.3578,2.11956
2304.903794,2347.421012,582.6,0,0,1,40000,6,6,1.35325,2.42063
2417.105175,2495.500445,1014.3,1,0,0,35831,6,6,1.34973,2.01356
2399.973752,2363.517172,540.9,0,0,1,35126,6,6,1.36795,2.61796
